Индекс,name,Код КЛАДР,Код ФИАС,Код ОКАТО,Код ОКТМО,Код ИФНС, Часовой пояс,lat,lon,pop
385200, Адыгейск,100000200000, ccdfd496-8108-4655-aadd-bd228747306d,79403000000,79703000001,107, UTC3, 44.8783715, 39.190172,12689
385000, Майкоп,100000100000, 8cfbe842-e803-49ca-9347-1ef90481dd98,79401000000,79701000001,105, UTC4, 44.6098268, 40.1006527,144055
649000, Горно-Алтайск,400000100000, 0839d751-b940-4d3d-afb6-5df03fdd7791,84401000000,84701000,400, UTC9, 51.9582681, 85.9602957,62861
658125, Алейск,2200000200000, ae716080-f27b-40b6-a555-cf8b518e849e,1403000000,1703000,2201, UTC10, 52.4920914, 82.7794145,28528
656000, Барнаул,2200000100000, d13945a8-7017-46ab-b1e6-ede1e89317ad,1401000000,1701000,2200, UTC11, 53.3481145, 83.7798362,635585
659900, Белокуриха,2200000300000, e4edca96-9b86-4cac-8c7f-cc93d9ba4cd1,1404000000,1704000001,2204, UTC12, 51.9960534, 84.9840343,15072
659300, Бийск,2200000400000, 52f876f6-cb1d-4f23-a22f-b692609fc1e0,1405000000,1705000001,2204, UTC13, 52.5393683, 85.2138852,203826
658420, Горняк,2202700100000, 094b3627-2699-4782-8492-4d82aac71958,1225501000,1625101,2209, UTC14, 50.9979032, 81.4643059,13040
659100, Заринск,2200001100000, 142e04ef-dec1-44fa-b553-fac215764374,1406000000,1706000001,2208, UTC15, 53.7063495, 84.9314703,47035
658480, Змеиногорск,2201500100000, e7001b8f-d104-4873-96d4-66339f5e530a,1214501000,1614101,2209, UTC16, 51.1580235, 82.1872476,10569
658700, Камень-на-Оби,2201800100000, 810ca9c7-f10e-4def-9c48-f0aa83168ca7,1216501000,1616101001,2207, UTC17, 53.7915454, 81.3545173,41787
658041, Новоалтайск,2200000800000, aa288d9f-4b2a-42a6-97f0-3502dddfa383,1413000000,1713000001,2208, UTC18, 53.4120811, 83.9311249,73134
658200, Рубцовск,2200000900000, 65db5c88-c65c-43f0-9c21-13e15a032d4a,1416000000,1716000,2209, UTC19, 51.5013075, 81.2077729,146386
658820, Славгород,2200001000000, 94ae181d-b153-4dd1-8a2f-12852919875f,1419000000,1719000001,2210, UTC20, 52.9993053, 78.6459674,30370
658837, Яровое,2200001200000, e07d57ed-22ce-4020-b59c-f7aae6f091bf,1430000000,1730000,2210, UTC21, 52.9251728, 78.5729898,18085
676805, Белогорск,2800000300000, c528e99b-7e81-4290-9cda-8713884472a5,10410000000,10710000,2804, UTC24, 50.9212235, 128.4738742,68220
675000, Благовещенск,2800000100000, 8f41253d-6e3b-48a9-842a-25ba894bd093,10401000000,10701000,2801, UTC25, 50.2905935, 127.5272186,214397
676870, Завитинск,2800500100000, 7b39476f-0edb-4bc3-bb31-6cedfb2aa695,10221501000,10621101,2813, UTC26, 50.1064678, 129.4392897,11481
676151, Зея,2800000400000, 581855f4-f0bc-44a5-a36e-a298279f9ec4,10412000000,10712000,2815, UTC27, 53.7339151, 127.2658079,25042
676770, Райчихинск,2800000200000, 981b5f3a-f0b6-444f-a6fb-c2bc10804b31,10420000000,10720000,2813, UTC28, 49.7941882, 129.4112149,20499
676450, Свободный,2800000500000, dd560dfa-3feb-48e2-aa3b-b71213e7441e,10430000000,10730000,2807, UTC29, 51.361264, 128.1218995,58594
676011, Сковородино,2801700100000, 260c545f-883c-440a-852c-c39a65fe4104,10249501000,10649101,2808, UTC30, 53.9871004, 123.943729,9561
676280, Тында,2800000600000, 007e010f-e110-4a55-90a7-c4acac623c9b,10432000000,10732000,2808, UTC31, 55.1546401, 124.7468634,35574
676470, Циолковский,2800001000000, f9ce3255-3f79-4457-919c-d180fa813b6a,10570000000,10770000001,2807, UTC32, 51.7624346, 128.121972,6208
676301, Шимановск,2800000700000, 809f0591-bb18-40a2-9fac-7d3d0a22c0bf,10440000000,10740000,2807, UTC33, 52.0052856, 127.7006559,19815
163000, Архангельск,2900000100000, 06814fb6-0dc3-4bec-ba20-11f894a0faf5,11401000000,11701000,2901, UTC28, 64.5392985, 40.5170083,348716
165150, Вельск,2900200100000, 71051070-fce3-4a4d-a9d9-cd50f6dc6310,11205501000,11605101,2907, UTC29, 61.0660057, 42.1032858,23885
164110, Каргополь,2900600100000, a670f317-f3c4-4dd6-9d27-fa68a8b28b6f,11218501000,11618101,2918, UTC30, 61.5008762, 38.9636415,10148
165650, Коряжма,2900000500000, 782acb50-ddfa-4483-bcbd-a5e667976036,11408000000,11708000,2904, UTC31, 61.2885993, 47.1002315,39629
165300, Котлас,2900800100000, 93adb246-540e-40a2-a0fd-e96ca6796589,11410000000,11710000,2904, UTC32, 61.2529842, 46.6331915,60562
164750, Мезень,2901200100000, 8a49f67f-6c48-4160-bd1d-ebc188a69269,11242501000,11642101,2932, UTC33, 65.8398386, 44.2531865,3599
164170, Мирный,2900000200000, 977c7606-1b37-4424-84f7-b0c66c3e4b94,11525000000,11725000,2920, UTC34, 62.7644267, 40.3359976,30259
164900, Новодвинск,2900000300000, 3b0ef6c2-9bcd-44a5-afec-2723bd8190bc,11415000000,11715000,2900, UTC35, 64.4136023, 40.8208003,40612
164200, Няндома,2901300100000, 491b0861-0da5-4781-9c2c-521df0ea7af6,11244501000,11644101,2918, UTC36, 61.6653735, 40.2061699,22354
164840, Онега,2901400100000, 53e6ddd5-a1fb-4444-89a4-3952ef6f114b,11420000000,11646101001,2900, UTC37, 63.9163966, 38.0805749,21359
164500, Северодвинск,2900000400000, 32747c72-c08b-4440-b340-91f48d72f9db,11430000000,11730000,2932, UTC38, 64.56253, 39.8182715,192265
165330, Сольвычегодск,2900800300000, a56a44ee-f79d-4e51-b219-c3c828c7e0c0,11227504000,11627104,2904, UTC39, 61.3318091, 46.920351,2460
165160, Шенкурск,2901900100000, 74a26d75-38a6-485a-9468-52dd7c6711fa,11258501000,11658101,2907, UTC40, 62.1057423, 42.89959,5702
414000, Астрахань,3000000100000, a101dd8b-3aee-4bda-9c61-9df106f145ff,12401000000,12701000,3000, UTC42, 46.3655808, 48.0559979,520662
416500, Ахтубинск,3000200100000, 8d7acd62-cef4-4d5c-8057-644ee454ce6c,12205501000,12605101,3022, UTC43, 48.2753078, 46.1906741,41898
416540, Знаменск,3000000200000, 54ecd5a8-83d9-4a85-ae2c-6fe6976ab716,12519000000,12719000,3022, UTC44, 48.5865618, 45.7367908,29357
416340, Камызяк,3000600100000, bc643e13-dcc5-4fa4-8cb1-94f71c5c18f4,12225501000,12625101,3023, UTC45, 46.1105429, 48.0732724,16291
416111, Нариманов,3000900100000, 46ce55dd-e3e2-4c31-ab3c-273423c2f782,12240501000,12640101,3023, UTC46, 46.6916597, 47.8501624,11386
416010, Харабали,3001100100000, 08373220-e187-4094-82de-b8e0864c5f38,12245501000,12645101,3000, UTC47, 47.4089187, 47.2524467,18209
452920, Агидель,200000200000, 8294b97c-7553-499e-8369-821d6eb0fdc7,80403000000,80703000,264, UTC49, 55.89976, 53.9221149,16365
453630, Баймак,200600100000, 874d4c58-31cd-4309-80db-8f14863efdbb,80404000000,80606101001,267, UTC50, 52.5912632, 58.3111995,17710
452000, Белебей,200900100000, 11e85c3e-c276-43b3-94e8-6b7f6cde5ac1,80405000000,80609101,200, UTC51, 54.1033832, 54.1111878,60183
453500, Белорецк,201100100000, dd65b1de-c076-4126-9b56-c4b4979e2b0f,80410000000,80611101,200, UTC52, 53.9675927, 58.4099562,68804
452450, Бирск,201300100000, 8c049a5c-f080-4052-93a9-89decf401900,80415000000,80613101,277, UTC53, 55.4157107, 55.5582335,41637
453430, Благовещенск,201500100000, da7ef573-cdbe-458e-a790-b29ad3a3d140,80417000000,80615101,277, UTC54, 55.0499592, 55.955309,34246
453400, Давлеканово,205900100000, d820f602-8763-4f63-be89-10077a2f025b,80419000000,80622101,273, UTC55, 54.2227617, 55.0313419,24040
452320, Дюртюли,206000100000, d4ac608f-5096-4529-bab2-68a26c64272e,80418000000,80624101,278, UTC56, 55.4848047, 54.8524875,31272
453200, Ишимбай,202600100000, b3d2e10f-752d-4b90-b54b-9d6545f38ae0,80420000000,80631101,261, UTC57, 53.4546314, 56.043874,66259
453300, Кумертау,200000700000, 48e38991-07fd-4aaa-b240-a7280e4a823f,80423000000,80723000,261, UTC58, 52.7565537, 55.7969915,62854
453570, Межгорье,200000800000, 5fd3a551-8553-4571-bfc8-2bfb211686f5,80507000000,80707000,200, UTC59, 54.239683, 57.96146,17353
453853, Мелеуз,203500100000, c516337d-f590-439b-83ad-6f15a9325740,80425000000,80641101,261, UTC60, 52.9590637, 55.9283483,61408
452680, Нефтекамск,200000300000, 2c9997d2-ce94-431a-96c9-722d2238d5c8,80427000000,80727000001,264, UTC61, 56.0883075, 54.2483391,121757
452601, Октябрьский,200000400000, abd1bc35-ec51-437a-abee-76a4f620f662,80435000000,80735000,269, UTC62, 54.4815344, 53.4656611,109379
453250, Салават,200000500000, fc14353f-5a1d-4f22-94ea-b900bad9a9f1,80439000000,80739000001,261, UTC63, 53.3616311, 55.9245559,156085
453830, Сибай,200000600000, d7825646-76f7-4322-a88c-42cc90cbd2b2,80443000000,80743000001,267, UTC64, 52.7205811, 58.6663303,62732
453100, Стерлитамак,200001400000, 84e0b23d-82fe-40a8-8739-55e679780dc3,80445000000,80745000,268, UTC65, 53.6302498, 55.9315707,273432
452750, Туймазы,204400100000, 511a0136-f60c-451b-a2eb-3402103f1223,80450000000,80651101,269, UTC66, 54.5999889, 53.6949081,66849
450000, Уфа,200000100000, 7339e834-2cb4-4734-a4c7-1fca2c66e562,80401000000,80701000,200, UTC67, 54.734853, 55.9578647,1062300
453700, Учалы,204600100000, 7b2b052a-49df-4aff-a36f-fb82957da2ea,80455000000,80653101,256, UTC68, 54.3066965, 59.4126559,37771
452800, Янаул,205200100000, 21de303b-205d-4d37-81c9-63d10246e1af,80460000000,80659101,264, UTC69, 56.2650336, 54.9298314,26988
309850, Алексеевка,3100200100000, 94969f84-fff4-4ddf-9677-b912b4b2aa3e,14410000000,14605101001,3122, UTC68, 50.6299932, 38.6881776,39026
308000, Белгород,3100000100000, 02e9c019-ab4d-4fa0-928e-d6c0a41dc256,14401000000,14701000,3123, UTC69, 50.5977351, 36.5858236,356426
309910, Бирюч,3101200100000, eaaf5809-d1e2-4d93-8f05-85dd598cc403,14242501000,14642151,3122, UTC70, 50.6483899, 38.4006203,7842
309990, Валуйки,3100400100000, fe7eea4a-875a-4235-aa61-81c2a37a0440,14420000000,14620101001,3126, UTC71, 50.2112799, 38.0998765,35322
309370, Грайворон,3100700100000, 51c31ef5-10b3-4011-8e1c-7e7d452afd1b,14232501000,14632101001,3116, UTC72, 50.4862699, 35.6662957,6234
309180, Губкин,3100000400000, 98b1ec30-6107-4f99-ae3a-9d82492f30a1,14430000000,14730000001,3127, UTC73, 51.2836362, 37.5347608,88562
309210, Короча,3101000100000, 76fecead-fc02-459a-bce4-848698e645fe,14240501000,14640101,3120, UTC74, 50.8130123, 37.1896543,5877
309640, Новый Оскол,3101400100000, f565b329-4041-4fd2-aa0a-debd5f7c3857,14244501000,14644101001,3114, UTC75, 50.7635162, 37.8774026,19530
309500, Старый Оскол,3100000200000, 9f5e86b1-b893-43dc-9dd4-ac66573b17d1,14440000000,14740000001,3100, UTC76, 51.2965991, 37.8349849,221163
309070, Строитель,3102100100000, 19c9f6de-45cd-4c76-9839-abd571698ced,14258501000,14658101001,3130, UTC77, 50.7845571, 36.4886619,23933
309290, Шебекино,3100000300000, dc80ddf0-b1ac-4344-98e8-fcfa5295a0a3,14450000000,14656101001,3120, UTC78, 50.4005506, 36.8877988,44277
241000, Брянск,3200000100000, 414b71cf-921e-4bfc-b6e0-f7395d16aaef,15401000000,15701000001,3200, UTC79, 53.2420071, 34.3652716,415640
242600, Дятьково,3200600100000, fd37b6f0-2406-41ca-86bc-57dd58fd71f4,15216501000,15616104001,3245, UTC80, 53.5958283, 34.355092,29438
242700, Жуковка,3200800100000, bd51e883-748a-4c55-ac0a-eee31be1433e,15222501000,15622101001,3245, UTC81, 53.5341219, 33.7302166,18269
243600, Злынка,3200900100000, 9491aba8-fbc1-4da8-8ede-8d49690c393a,15223501000,15623101001,3241, UTC82, 52.4265906, 31.7360386,5507
242500, Карачев,3201000100000, 6f39b866-1fed-4add-aa00-e76992516660,15224501000,15624101001,3245, UTC83, 53.1297194, 34.9887859,19715
243140, Клинцы,3200000300000, 59cb1f1f-16f9-47eb-9487-14a6c00e8621,15415000000,15715000001,3200, UTC84, 52.7529052, 32.2339161,62510
243220, Мглин,3201600100000, a4162075-13cb-4f4a-9974-ef042c8be149,15236501000,15636101001,3253, UTC85, 53.0600644, 32.8467217,7916
243020, Новозыбков,3200000400000, cf4dd9d7-d152-4140-bed2-59d8be5a4e2c,15420000000,15720000001,3241, UTC86, 52.5371426, 31.9356826,40552
243400, Почеп,3202000100000, 434c6101-648e-4266-8aca-bbbc80856d7a,15244501000,15644101001,3252, UTC87, 52.9154724, 33.4744608,17933
242440, Севск,3202200100000, 263c5f6f-335b-4cfa-a234-3c61488c3729,15248501000,15648101001,3245, UTC88, 52.1484215, 34.4918198,7282
241550, Сельцо,3200000200000, 485f4c4d-aced-4b94-b975-88e72b7dcb72,15425000000,15725000001,3245, UTC89, 53.3738801, 34.1059226,17933
243240, Стародуб,3200000600000, 78e19000-cb0d-4e86-8205-242ee9de9e75,15250501000,15750000,3253, UTC90, 52.5851881, 32.7603628,19010
243500, Сураж,3202500100000, 565317d8-daf3-4df1-bf3d-6703b0d1500f,15254501000,15654101001,3253, UTC91, 53.0171239, 32.3938351,11640
242220, Трубчевск,3202600100000, 7c080d22-1f3c-43b0-ba63-1e7de99724c9,15256501000,15656101001,3252, UTC92, 52.5791314, 33.7660013,15014
243300, Унеча,3202700100000, 6a2d5db9-1871-4f1d-b226-bbc6b8400a44,15258501000,15658101001,3253, UTC93, 52.8460665, 32.6757071,26196
242610, Фокино,3200000500000, 8d7c89e7-d9b9-4d7a-907c-a654b3a4d23d,15216504000,15710000001,3245, UTC94, 53.4554552, 34.4158537,13874
671230, Бабушкин,300900200000, 519731a7-aace-435a-9a1c-1d0051ab7913,81224503000,81624103,309, UTC100, 51.7113066, 105.8673633,4542
671160, Гусиноозерск,301800100000, 30e1ab6c-4ee2-45ce-934a-c3435a015c29,81248501000,81648101,300, UTC101, 51.2865751, 106.5230732,23280
671950, Закаменск,300700100000, 0602f259-5de5-48e0-8a2c-427a5e0aef82,81221501000,81621101001,300, UTC102, 50.3726774, 103.2867452,11249
671840, Кяхта,301200100000, 5ef858d8-f7e6-4ea9-8276-53a25672bf9f,81233501000,81633101,309, UTC103, 50.3466291, 106.4534938,20013
671700, Северобайкальск,300000200000, c4ea4370-0720-40a3-9df6-dd8ccf354d15,81420000000,81720000,300, UTC104, 55.6357165, 109.3362606,23673
670000, Улан-Удэ,300000100000, 9fdcc25f-a3d0-4f28-8b61-40648d099065,81401000000,81701000001,300, UTC105, 51.8334378, 107.5841511,431922
601650, Александров,3300200100000, 59e55956-69a2-432f-b880-74cf8ec0b9fe,17205501000,17605101001,3339, UTC101, 56.3919652, 38.711035,61544
600000, Владимир,3300000100000, f66a00e6-179e-4de9-8ecb-78b0277c9f10,17401000000,17701000001,3300, UTC102, 56.1281561, 40.4082995,348256
601440, Вязники,3300300100000, 0114e0c6-4060-4473-bc44-779e5a85e9dd,17210501000,17610101001,3332, UTC103, 56.2976528, 42.2687311,41252
601480, Гороховец,3300400100000, e3bc9262-6bcf-42f8-a0bd-a8a00def58bc,17215501000,17615101001,3332, UTC104, 56.2021059, 42.692517,14015
601500, Гусь-Хрустальный,3300000300000, aa4aa0d7-f97f-4974-9291-c0a530a1ccb6,17420000000,17720000001,3304, UTC105, 55.6198065, 40.6578769,60773
601300, Камешково,3300600100000, 13cf312e-735f-4faa-8a7d-9a2622d50438,17225501000,17625101001,3340, UTC106, 56.3488712, 40.9955682,13113
601640, Карабаново,3300200200000, 4f178a20-53a7-4032-b62b-7337315e0fc1,17205505000,17605105001,3339, UTC107, 56.3133447, 38.7034267,14868
601010, Киржач,3300700100000, 115db243-1238-412f-a2a1-6d53ef30ba9e,17230501000,17630101001,3316, UTC108, 56.1485263, 38.8635035,30044
601900, Ковров,3300000400000, 0b4978e2-e64c-4db1-b84d-93cf34bdb04b,17425000000,17725000001,3332, UTC109, 56.3553895, 41.3169568,145492
601780, Кольчугино,3300900100000, 8f9faad4-ff93-471d-b0c0-c8e5c0162dee,17240501000,17640101001,3326, UTC110, 56.3327616, 39.391201,45804
601110, Костерево,3301200200000, 50b6831d-52f4-4905-93d7-8e42812cd947,17246510000,17646110001,3316, UTC111, 55.9336424, 39.624822,9136
601570, Курлово,3300500200000, 4f68f8c7-bf54-48a6-8165-0313d75a83c2,17220515000,17620115001,3304, UTC112, 55.4525994, 40.6124362,6791
601240, Лакинск,3301400200000, 67eb946d-db25-4ad2-9852-6436ed35b39e,17250503000,17650110001,3327, UTC113, 56.0180614, 39.9564706,15707
602101, Меленки,3301000100000, 710f2d29-5c22-4d4d-be27-04713381c676,17242501000,17642101001,3334, UTC114, 55.3387017, 41.634124,15208
602205, Муром,3300000500000, 0d7d5d87-f0a6-428f-b655-d3be106c64a2,17435000000,17735000001,3334, UTC115, 55.5632276, 42.023006,116078
601140, Петушки,3301200100000, b7ba6bfc-4b0c-4b05-88bd-267d50b36850,17246501000,17646101001,3316, UTC116, 55.9297657, 39.4507913,15167
601120, Покров,3301200300000, f1c2252b-c3da-43f4-86ea-5f05812e99d5,17246520000,17646120001,3316, UTC117, 55.9167118, 39.1733641,17762
600910, Радужный,3300000200000, c0ac6992-e48e-4648-b176-f56e7bcda57b,17537000000,17737000001,3340, UTC118, 55.9961034, 40.3323247,18212
601201, Собинка,3301400100000, d33946c4-bda9-43a5-b5c4-1157ae28149a,17250501000,17650101001,3327, UTC119, 55.993798, 40.0180034,19482
601670, Струнино,3300200300000, 9f490940-079f-4bf9-9931-48952c1bea4f,17205508000,17605108001,3339, UTC120, 56.3750001, 38.583938,14372
601351, Судогда,3301500100000, 469a6b26-cb42-4db7-8fe7-758b946956c4,17252501000,17652101001,3304, UTC121, 55.949897, 40.8563392,11848
601291, Суздаль,3301600100000, f347f78e-f991-4b0b-bfbd-600ac927b009,17254501000,17654101001,3340, UTC122, 56.4273814, 40.4525581,10535
601800, Юрьев-Польский,3301700100000, 4859c31b-fba4-460a-9543-befc791da8a9,17256501000,17656101001,3326, UTC123, 56.4938067, 39.6679311,19588
400000, Волгоград,3400000100000, a52b7389-0cfe-46fb-ae15-298652a64cf8,18401000000,18701000001,3400, UTC124, 48.7072005, 44.5170207,1021244
404100, Волжский,3400000200000, bc5ed788-84c8-493e-9598-7a15a9f1e4c1,18410000000,18710000001,3435, UTC125, 48.7978483, 44.7462417,314436
404002, Дубовка,3400600100000, 66a2c07f-45b1-47d2-ab51-fa16288d07a6,18208501000,18608101001,3455, UTC126, 49.0555342, 44.8270813,14345
403790, Жирновск,3400800100000, 1f9bda6f-45a5-4bf5-b1d8-434d763ea834,18212501000,18612101001,3453, UTC127, 50.9767561, 44.7857694,16890
404500, Калач-на-Дону,3401000100000, acc6220a-f624-4880-84d8-670319b0e25d,18216501000,18616101001,3455, UTC128, 48.6887569, 43.5306866,26892
403870, Камышин,3400000300000, 0f9fb687-8d03-41a2-968f-033a2ba44f2f,18415000000,18715000001,3453, UTC129, 50.0651261, 45.3843816,119924
404350, Котельниково,3401400100000, ec52e094-acd0-49ab-bc84-9ce0aa80c7c0,18224501000,18624101001,3458, UTC130, 47.6310808, 43.1331198,20441
403801, Котово,3401500100000, 6a9dded3-afcf-46ba-9881-5048c3bec5a3,18226501000,18626101001,3453, UTC131, 50.3205433, 44.8031864,24104
404160, Краснослободск,3402800200000, 68e32d89-51bb-4030-b697-ceca53b9e740,18251507000,18651107001,3454, UTC132, 48.7068777, 44.5631799,16007
404620, Ленинск,3401700100000, bee1ee84-fdcf-45b2-8c87-7b015efc4332,18230501000,18630101001,3454, UTC133, 48.6936234, 45.1992835,15527
403340, Михайловка,3400000400000, f02dbf6d-57ad-49bc-8011-603bf7126bb5,18420000000,18720000001,3456, UTC134, 50.0708749, 43.2400847,59153
404030, Николаевск,3402000100000, 8680a7a3-5c93-4c0d-ae64-d828306b2310,18236501000,18636101001,3454, UTC135, 50.0166952, 45.4733204,15081
403950, Новоаннинский,3402100100000, 254f7c3a-fc21-4405-8779-eee0a7a5c63f,18238501000,18638101001,3457, UTC136, 50.5296873, 42.6666038,17911
404260, Палласовка,3402400100000, e6891ad3-e99a-48fa-93e5-805da20e849c,18245501000,18645101,3454, UTC137, 50.0501422, 46.8803355,15984
403840, Петров Вал,3401100200000, 02324444-36d6-4af8-a9af-15b77576adea,18218503000,18618103001,3453, UTC138, 50.1380355, 45.2091455,13264
403441, Серафимович,3402700100000, fb921dd7-0b8e-42a6-a5bb-3d1387f090d0,18250501000,18650101001,3456, UTC139, 49.566286, 42.7360013,9368
404410, Суровикино,3403000100000, b5bab4ba-e94f-4178-b6f7-67e01c89bec2,18253501000,18653101001,3458, UTC140, 48.6189756, 42.8541308,20527
403110, Урюпинск,3400000500000, 2e5879fc-35c2-4354-816b-f1fce74ece87,18425000000,18725000001,3457, UTC141, 50.7904767, 42.0288589,41594
403530, Фролово,3400000600000, 57e3991f-e685-4ba2-9cef-9988e6fa5862,18428000000,18728000001,3456, UTC142, 49.7647809, 43.6648936,39489
162480, Бабаево,3500200100000, e61e9415-3cdc-4e44-9cdf-a98662bab04f,19205501000,19605101,3532, UTC143, 59.389309, 35.9378318,12074
161200, Белозерск,3500400100000, 9444e5a5-b164-42b8-b4ff-e3b4c157fc54,19210501000,19610101,3533, UTC144, 60.0307914, 37.7891123,9614
162390, Великий Устюг,3500600100000, 9db452cb-452a-4373-9610-a265b3b55653,19410000000,19614101001,3538, UTC145, 60.7603243, 46.3053893,31664
160000, Вологда,3500000100000, 023484a5-f98d-4849-82e1-b7e0444b54ef,19401000000,19701000001,3500, UTC146, 59.2484186, 39.8356461,301642
162900, Вытегра,3500900100000, f66fbc22-445e-42ab-8f53-3de507d877c9,19222501000,19622101,3533, UTC147, 61.0064157, 36.4495835,10490
162000, Грязовец,3501000100000, aeee36bc-969a-4cc6-9fb3-5e237e776068,19224501000,19624101,3529, UTC148, 58.8757657, 40.248477,15528
162107, Кадников,3501700200000, eb52b8bf-131d-4250-9a09-c0d41a7d42ee,19238504000,19638104,3537, UTC149, 59.5037947, 40.3440473,4797
161100, Кириллов,3501200100000, bfe722ba-8bfd-4dbd-acc5-73da667a0f95,19228501000,19628101,3533, UTC150, 59.8590353, 38.3749854,7735
162341, Красавино,3500600200000, 78a546b6-196d-407f-a082-e7e85ff4acad,19410501000,19614105,3538, UTC151, 60.9613991, 46.481465,7003
161440, Никольск,3501500100000, 9b602724-8b73-4979-ae01-3ba8a22c93f2,19234501000,19634101001,3500, UTC152, 59.5350162, 45.4575468,8515
162129, Сокол,3501700100000, 500b9e8f-79cc-4c35-b497-110f550d6615,19420000000,19638101,3537, UTC153, 59.4759156, 40.1114414,38454
161300, Тотьма,3502000100000, 3a0d6df8-c23f-4435-83bb-9f97dd2e3343,19246501000,19646101001,3535, UTC154, 59.9735051, 42.7589701,9784
162840, Устюжна,3502200100000, 3c2ceeea-04a9-4171-b4dd-341620290258,19250501000,19650101,3532, UTC155, 58.8383671, 36.4425046,9478
162250, Харовск,3502300100000, e5e0513c-fc84-4373-b3ee-05f8382f8110,19252501000,19652101001,3535, UTC156, 59.9477728, 40.2000794,10078
162600, Череповец,3500000200000, b4c30848-5181-44b4-88fa-456e1c4aeb0f,19430000000,19730000,3528, UTC157, 59.1269214, 37.9092243,312311
397700, Бобров,3600300100000, 0a50bda2-e801-4e11-bcc0-8c6469d46a5d,20204501000,20604101001,3652, UTC158, 51.0902048, 40.0320014,19738
396790, Богучар,3600400100000, 33b88f52-819d-4ba5-aa70-3fe4ccfd33d6,20205501000,20605101001,3620, UTC159, 49.9352997, 40.5592467,11811
397160, Борисоглебск,3600500100000, e5c49f70-5235-49ef-a16b-816114b36566,20410000000,20710000001,3604, UTC160, 51.3654619, 42.100947,65585
397500, Бутурлиновка,3600600100000, b3c350d7-8c81-4016-b198-f197536e8321,20208501000,20608101001,3629, UTC161, 50.8313227, 40.5977541,27208
394000, Воронеж,3600000100000, 5bf5ddff-6353-4a3d-80c4-6fb27f00c6c1,20401000000,20701000001,3600, UTC162, 51.6592378, 39.1968284,889680
397600, Калач,3601100100000, 57a863b5-02a7-482a-8320-a3d165c4bfd0,20215501000,20615101001,3610, UTC163, 50.4241213, 41.0162858,20046
397900, Лиски,3601500100000, e0a82358-88c2-44ab-b402-c450e1aa52a8,20221501000,20621101001,3652, UTC164, 50.9944734, 39.518302,55864
396070, Нововоронеж,3600000300000, c7cdacb9-6a1e-4402-8bc6-6ec36a42d05c,20427000000,20727000001,3661, UTC165, 51.3092463, 39.2162865,32635
397400, Новохоперск,3601800100000, 43fe280f-6fa3-4a06-8daf-94586e2bea44,20227501000,20627101001,3629, UTC166, 51.0953461, 41.6173714,6849
397837, Острогожск,3602000100000, 8434550d-dd9b-4bc7-8e5b-d43a991753e2,20231501000,20631101001,3652, UTC167, 50.8678083, 39.0406398,33842
396420, Павловск,3602100100000, f4a89d85-b770-4d58-b205-31165a9958b8,20233501000,20633101001,3620, UTC168, 50.4533684, 40.1369087,25126
397350, Поворино,3602400100000, 9cb55edf-0fb2-46af-8f00-02b15c2f1644,20239501000,20639101001,3604, UTC169, 51.1953446, 42.2472432,17692
396650, Россошь,3602800100000, 1ed74fcf-2dd0-460a-99b9-029ca382517d,20247501000,20647101001,3627, UTC170, 50.170089, 39.6225534,62865
396900, Семилуки,3602900100000, 15d507b5-f67e-4ee6-9f25-683562699fac,20249501000,20649101001,3628, UTC171, 51.6951846, 39.0189797,26025
397030, Эртиль,3603300100000, fdbadb36-e4f6-4843-8f1f-80bd4fb4381e,20258501000,20658101001,3601, UTC172, 51.831024, 40.8074054,11387
368220, Буйнакск,500001000000, fab58303-fb09-422e-aeb7-6fdb5dfe7941,82405000000,82705000,500, UTC173, 42.8213799, 47.1164452,65735
368670, Дагестанские Огни,500000200000, 8b4a997b-1e70-402a-a56a-e93c81d0ff20,82408000000,82708000001,550, UTC174, 42.1151021, 48.1939983,30671
368000, Дербент,500000600000, 1bde5cf4-7943-4b17-9718-2c1d96742be5,82410000000,82710000,500, UTC175, 42.058935, 48.2908653,119961
368500, Избербаш,500000300000, bf14786f-6c0e-4369-8907-57f9d3fd93ac,82415000000,82715000,548, UTC176, 42.565098, 47.871002,56301
368300, Каспийск,500000400000, a8695cce-c623-4451-bb47-2d69ab22092a,82420000000,82720000,554, UTC177, 42.8916599, 47.6366674,103914
368120, Кизилюрт,500000700000, efc8a6e2-ffab-4d69-a35b-019bfe89745e,82425000000,82725000,546, UTC178, 43.2039094, 46.8729311,36187
368830, Кизляр,500000800000, e18e67f7-e62a-4abe-853c-ffb8e5ab57e1,82430000000,82730000,547, UTC179, 43.8483915, 46.7232828,49169
367000, Махачкала,500000100000, 727cdf1e-1b70-4e07-8995-9bf7ca9abefb,82401000000,82701000,500, UTC180, 42.9848572, 47.5046303,577990
368000, Хасавюрт,500000900000, b10ca6a7-e9c0-4382-b939-4787aaf43a58,82435000000,82735000001,544, UTC181, 43.2505191, 46.5852276,133929
368890, Южно-Сухокумск,500000500000, 733221a2-f789-4dda-a3f4-e41c88b6cfbd,82438000000,82738000,531, UTC182, 44.6600972, 45.6499304,10048
679002, Биробиджан,7900000100000, 5d133391-46ee-496b-83a6-efeeaa903643,99401000000,99701000,7901, UTC190, 48.7945975, 132.9217594,75419
